index	P(0)	P(1)	P(2)	Pw	u	v	cab	start_uni	end_uni	groups
24796	6.375	-1.1	3.25	1	0.245768	0.40625	31	305	312	
24797	6.375	-1.2	3.25	1	0.266602	0.40625	31	305	312	
24798	6.375	-1.3	3.25	1	0.287435	0.40625	31	305	312	
24799	6.5	0	3.25	1	0.0169271	0.40625	31	305	312	
24800	6.5	-0.1	3.25	1	0.0377604	0.40625	31	305	312	
24801	6.5	-0.2	3.25	1	0.0585938	0.40625	31	305	312	
24802	6.5	-0.3	3.25	1	0.0794271	0.40625	31	305	312	
24803	6.5	-0.4	3.25	1	0.10026	0.40625	31	305	312	
24804	6.5	-0.5	3.25	1	0.121094	0.40625	31	305	312	
24805	6.5	-0.6	3.25	1	0.141927	0.40625	31	305	312	
24806	6.5	-0.7	3.25	1	0.16276	0.40625	31	305	312	
24807	6.5	-0.8	3.25	1	0.183594	0.40625	31	305	312	
24808	6.5	-0.9	3.25	1	0.204427	0.40625	31	305	312	
24809	6.5	-1	3.25	1	0.22526	0.40625	31	305	312	
24810	6.5	-1.1	3.25	1	0.246094	0.40625	31	305	312	
24811	6.625	0	3.25	1	0.0172526	0.40625	31	305	312	
24812	6.625	-0.1	3.25	1	0.0380859	0.40625	31	305	312	
24813	6.625	-0.2	3.25	1	0.0589193	0.40625	31	305	312	
24814	6.625	-0.3	3.25	1	0.0797526	0.40625	31	305	312	
24815	6.625	-0.4	3.25	1	0.100586	0.40625	31	305	312	
24816	6.625	-0.5	3.25	1	0.121419	0.40625	31	305	312	
24817	6.625	-0.6	3.25	1	0.142253	0.40625	31	305	312	
24818	6.625	-0.7	3.25	1	0.163086	0.40625	31	305	312	
24819	6.625	-0.8	3.25	1	0.183919	0.40625	31	305	312	
24820	6.625	-0.9	3.25	1	0.204753	0.40625	31	305	312	
24821	6.625	-1	3.25	1	0.225586	0.40625	31	305	312	
24822	6.75	0	3.25	1	0.0175781	0.40625	31	305	312	
24823	6.75	-0.1	3.25	1	0.0384115	0.40625	31	305	312	
24824	6.75	-0.2	3.25	1	0.0592448	0.40625	31	305	312	
24825	6.75	-0.3	3.25	1	0.0800781	0.40625	31	305	312	
24826	6.75	-0.4	3.25	1	0.100911	0.40625	31	305	312	
24827	6.75	-0.5	3.25	1	0.121745	0.40625	31	305	312	
24828	6.75	-0.6	3.25	1	0.142578	0.40625	31	305	312	
24829	6.75	-0.7	3.25	1	0.163411	0.40625	31	305	312	
24830	6.75	-0.8	3.25	1	0.184245	0.40625	31	305	312	
24831	6.75	-0.9	3.25	1	0.205078	0.40625	31	305	312	
24832	6.875	0	3.25	1	0.0179036	0.40625	31	305	312	
24833	6.875	-0.1	3.25	1	0.038737	0.40625	31	305	312	
24834	6.875	-0.2	3.25	1	0.0595703	0.40625	31	305	312	
24835	6.875	-0.3	3.25	1	0.0804036	0.40625	31	305	312	
24836	6.875	-0.4	3.25	1	0.101237	0.40625	31	305	312	
24837	6.875	-0.5	3.25	1	0.12207	0.40625	31	305	312	
24838	6.875	-0.6	3.25	1	0.142904	0.40625	31	305	312	
24839	6.875	-0.7	3.25	1	0.163737	0.40625	31	305	312	
24840	6.875	-0.8	3.25	1	0.18457	0.40625	31	305	312	
24841	6	0	3.375	1	0.015625	0.421875	31	305	312	
24842	6	-0.1	3.375	1	0.0364583	0.421875	31	305	312	
24843	6	-0.2	3.375	1	0.0572917	0.421875	31	305	312	
24844	6	-0.3	3.375	1	0.078125	0.421875	31	305	312	
24845	6	-0.4	3.375	1	0.0989583	0.421875	31	305	312	
24846	6	-0.5	3.375	1	0.119792	0.421875	31	305	312	
24847	6	-0.6	3.375	1	0.140625	0.421875	31	305	312	
24848	6	-0.7	3.375	1	0.161458	0.421875	31	305	312	
24849	6	-0.8	3.375	1	0.182292	0.421875	31	305	312	
24850	6	-0.9	3.375	1	0.203125	0.421875	31	305	312	
24851	6	-1	3.375	1	0.223958	0.421875	31	305	312	
24852	6	-1.1	3.375	1	0.244792	0.421875	31	305	312	
24853	6	-1.2	3.375	1	0.265625	0.421875	31	305	312	
24854	6	-1.3	3.375	1	0.286458	0.421875	31	305	312	
24855	6	-1.4	3.375	1	0.307292	0.421875	31	305	312	
24856	6	-1.5	3.375	1	0.328125	0.421875	31	305	312	
24857	6	-1.6	3.375	1	0.348958	0.421875	31	305	312	
24858	6	-1.7	3.375	1	0.369792	0.421875	31	305	312	
24859	6.125	0	3.375	1	0.0159505	0.421875	31	305	312	
24860	6.125	-0.1	3.375	1	0.0367839	0.421875	31	305	312	
24861	6.125	-0.2	3.375	1	0.0576172	0.421875	31	305	312	
24862	6.125	-0.3	3.375	1	0.0784505	0.421875	31	305	312	
24863	6.125	-0.4	3.375	1	0.0992839	0.421875	31	305	312	
24864	6.125	-0.5	3.375	1	0.120117	0.421875	31	305	312	
24865	6.125	-0.6	3.375	1	0.140951	0.421875	31	305	312	
24866	6.125	-0.7	3.375	1	0.161784	0.421875	31	305	312	
24867	6.125	-0.8	3.375	1	0.182617	0.421875	31	305	312	
24868	6.125	-0.9	3.375	1	0.203451	0.421875	31	305	312	
24869	6.125	-1	3.375	1	0.224284	0.421875	31	305	312	
24870	6.125	-1.1	3.375	1	0.245117	0.421875	31	305	312	
24871	6.125	-1.2	3.375	1	0.265951	0.421875	31	305	312	
24872	6.125	-1.3	3.375	1	0.286784	0.421875	31	305	312	
24873	6.125	-1.4	3.375	1	0.307617	0.421875	31	305	312	
24874	6.125	-1.5	3.375	1	0.328451	0.421875	31	305	312	
24875	6.25	0	3.375	1	0.016276	0.421875	31	305	312	
24876	6.25	-0.1	3.375	1	0.0371094	0.421875	31	305	312	
24877	6.25	-0.2	3.375	1	0.0579427	0.421875	31	305	312	
24878	6.25	-0.3	3.375	1	0.078776	0.421875	31	305	312	
24879	6.25	-0.4	3.375	1	0.0996094	0.421875	31	305	312	
24880	6.25	-0.5	3.375	1	0.120443	0.421875	31	305	312	
24881	6.25	-0.6	3.375	1	0.141276	0.421875	31	305	312	
24882	6.25	-0.7	3.375	1	0.162109	0.421875	31	305	312	
24883	6.25	-0.8	3.375	1	0.182943	0.421875	31	305	312	
24884	6.25	-0.9	3.375	1	0.203776	0.421875	31	305	312	
24885	6.25	-1	3.375	1	0.224609	0.421875	31	305	312	
24886	6.25	-1.1	3.375	1	0.245443	0.421875	31	305	312	
24887	6.25	-1.2	3.375	1	0.266276	0.421875	31	305	312	
24888	6.25	-1.3	3.375	1	0.287109	0.421875	31	305	312	
24889	6.25	-1.4	3.375	1	0.307943	0.421875	31	305	312	
24890	6.375	0	3.375	1	0.0166016	0.421875	31	305	312	
24891	6.375	-0.1	3.375	1	0.0374349	0.421875	31	305	312	
24892	6.375	-0.2	3.375	1	0.0582682	0.421875	31	305	312	
24893	6.375	-0.3	3.375	1	0.0791016	0.421875	31	305	312	
24894	6.375	-0.4	3.375	1	0.0999349	0.421875	31	305	312	
24895	6.375	-0.5	3.375	1	0.120768	0.421875	31	305	312	
24896	6.375	-0.6	3.375	1	0.141602	0.421875	31	305	312	
24897	6.375	-0.7	3.375	1	0.162435	0.421875	31	305	312	
24898	6.375	-0.8	3.375	1	0.183268	0.421875	31	305	312	
24899	6.375	-0.9	3.375	1	0.204102	0.421875	31	305	312	
24900	6.375	-1	3.375	1	0.224935	0.421875	31	305	312	
24901	6.375	-1.1	3.375	1	0.245768	0.421875	31	305	312	
24902	6.375	-1.2	3.375	1	0.266602	0.421875	31	305	312	
24903	6.375	-1.3	3.375	1	0.287435	0.421875	31	305	312	
24904	6.5	0	3.375	1	0.0169271	0.421875	31	305	312	
24905	6.5	-0.1	3.375	1	0.0377604	0.421875	31	305	312	
24906	6.5	-0.2	3.375	1	0.0585938	0.421875	31	305	312	
24907	6.5	-0.3	3.375	1	0.0794271	0.421875	31	305	312	
24908	6.5	-0.4	3.375	1	0.10026	0.421875	31	305	312	
24909	6.5	-0.5	3.375	1	0.121094	0.421875	31	305	312	
24910	6.5	-0.6	3.375	1	0.141927	0.421875	31	305	312	
24911	6.5	-0.7	3.375	1	0.16276	0.421875	31	305	312	
24912	6.5	-0.8	3.375	1	0.183594	0.421875	31	305	312	
24913	6.5	-0.9	3.375	1	0.204427	0.421875	31	305	312	
24914	6.5	-1	3.375	1	0.22526	0.421875	31	305	312	
24915	6.5	-1.1	3.375	1	0.246094	0.421875	31	305	312	
24916	6.625	0	3.375	1	0.0172526	0.421875	31	305	312	
24917	6.625	-0.1	3.375	1	0.0380859	0.421875	31	305	312	
24918	6.625	-0.2	3.375	1	0.0589193	0.421875	31	305	312	
24919	6.625	-0.3	3.375	1	0.0797526	0.421875	31	305	312	
24920	6.625	-0.4	3.375	1	0.100586	0.421875	31	305	312	
24921	6.625	-0.5	3.375	1	0.121419	0.421875	31	305	312	
24922	6.625	-0.6	3.375	1	0.142253	0.421875	31	305	312	
24923	6.625	-0.7	3.375	1	0.163086	0.421875	31	305	312	
24924	6.625	-0.8	3.375	1	0.183919	0.421875	31	305	312	
24925	6.625	-0.9	3.375	1	0.204753	0.421875	31	305	312	
24926	6.625	-1	3.375	1	0.225586	0.421875	31	305	312	
24927	6.75	0	3.375	1	0.0175781	0.421875	31	305	312	
24928	6.75	-0.1	3.375	1	0.0384115	0.421875	31	305	312	
24929	6.75	-0.2	3.375	1	0.0592448	0.421875	31	305	312	
24930	6.75	-0.3	3.375	1	0.0800781	0.421875	31	305	312	
24931	6.75	-0.4	3.375	1	0.100911	0.421875	31	305	312	
24932	6.75	-0.5	3.375	1	0.121745	0.421875	31	305	312	
24933	6.75	-0.6	3.375	1	0.142578	0.421875	31	305	312	
24934	6.75	-0.7	3.375	1	0.163411	0.421875	31	305	312	
24935	6.75	-0.8	3.375	1	0.184245	0.421875	31	305	312	
24936	6.75	-0.9	3.375	1	0.205078	0.421875	31	305	312	
24937	6.875	0	3.375	1	0.0179036	0.421875	31	305	312	
24938	6.875	-0.1	3.375	1	0.038737	0.421875	31	305	312	
24939	6.875	-0.2	3.375	1	0.0595703	0.421875	31	305	312	
24940	6.875	-0.3	3.375	1	0.0804036	0.421875	31	305	312	
24941	6.875	-0.4	3.375	1	0.101237	0.421875	31	305	312	
24942	6.875	-0.5	3.375	1	0.12207	0.421875	31	305	312	
24943	6.875	-0.6	3.375	1	0.142904	0.421875	31	305	312	
24944	6.875	-0.7	3.375	1	0.163737	0.421875	31	305	312	
24945	6.875	-0.8	3.375	1	0.18457	0.421875	31	305	312	
24946	6	0	3.5	1	0.015625	0.4375	31	305	312	
24947	6	-0.1	3.5	1	0.0364583	0.4375	31	305	312	
24948	6	-0.2	3.5	1	0.0572917	0.4375	31	305	312	
24949	6	-0.3	3.5	1	0.078125	0.4375	31	305	312	
24950	6	-0.4	3.5	1	0.0989583	0.4375	31	305	312	
24951	6	-0.5	3.5	1	0.119792	0.4375	31	305	312	
24952	6	-0.6	3.5	1	0.140625	0.4375	31	305	312	
24953	6	-0.7	3.5	1	0.161458	0.4375	31	305	312	
24954	6	-0.8	3.5	1	0.182292	0.4375	31	305	312	
24955	6	-0.9	3.5	1	0.203125	0.4375	31	305	312	
24956	6	-1	3.5	1	0.223958	0.4375	31	305	312	
24957	6	-1.1	3.5	1	0.244792	0.4375	31	305	312	
24958	6	-1.2	3.5	1	0.265625	0.4375	31	305	312	
24959	6	-1.3	3.5	1	0.286458	0.4375	31	305	312	
24960	6	-1.4	3.5	1	0.307292	0.4375	31	305	312	
24961	6	-1.5	3.5	1	0.328125	0.4375	31	305	312	
24962	6	-1.6	3.5	1	0.348958	0.4375	31	305	312	
24963	6	-1.7	3.5	1	0.369792	0.4375	31	305	312	
24964	6.125	0	3.5	1	0.0159505	0.4375	31	305	312	
24965	6.125	-0.1	3.5	1	0.0367839	0.4375	31	305	312	
24966	6.125	-0.2	3.5	1	0.0576172	0.4375	31	305	312	
24967	6.125	-0.3	3.5	1	0.0784505	0.4375	31	305	312	
24968	6.125	-0.4	3.5	1	0.0992839	0.4375	31	305	312	
24969	6.125	-0.5	3.5	1	0.120117	0.4375	31	305	312	
24970	6.125	-0.6	3.5	1	0.140951	0.4375	31	305	312	
24971	6.125	-0.7	3.5	1	0.161784	0.4375	31	305	312	
24972	6.125	-0.8	3.5	1	0.182617	0.4375	31	305	312	
24973	6.125	-0.9	3.5	1	0.203451	0.4375	31	305	312	
24974	6.125	-1	3.5	1	0.224284	0.4375	31	305	312	
24975	6.125	-1.1	3.5	1	0.245117	0.4375	31	305	312	
24976	6.125	-1.2	3.5	1	0.265951	0.4375	31	305	312	
24977	6.125	-1.3	3.5	1	0.286784	0.4375	31	305	312	
24978	6.125	-1.4	3.5	1	0.307617	0.4375	31	305	312	
24979	6.125	-1.5	3.5	1	0.328451	0.4375	31	305	312	
24980	6.25	0	3.5	1	0.016276	0.4375	31	305	312	
24981	6.25	-0.1	3.5	1	0.0371094	0.4375	31	305	312	
24982	6.25	-0.2	3.5	1	0.0579427	0.4375	31	305	312	
24983	6.25	-0.3	3.5	1	0.078776	0.4375	31	305	312	
24984	6.25	-0.4	3.5	1	0.0996094	0.4375	31	305	312	
24985	6.25	-0.5	3.5	1	0.120443	0.4375	31	305	312	
24986	6.25	-0.6	3.5	1	0.141276	0.4375	31	305	312	
24987	6.25	-0.7	3.5	1	0.162109	0.4375	31	305	312	
24988	6.25	-0.8	3.5	1	0.182943	0.4375	31	305	312	
24989	6.25	-0.9	3.5	1	0.203776	0.4375	31	305	312	
24990	6.25	-1	3.5	1	0.224609	0.4375	31	305	312	
24991	6.25	-1.1	3.5	1	0.245443	0.4375	31	305	312	
24992	6.25	-1.2	3.5	1	0.266276	0.4375	31	305	312	
24993	6.25	-1.3	3.5	1	0.287109	0.4375	31	305	312	
24994	6.25	-1.4	3.5	1	0.307943	0.4375	31	305	312	
24995	6.375	0	3.5	1	0.0166016	0.4375	31	305	312	
24996	6.375	-0.1	3.5	1	0.0374349	0.4375	31	305	312	
24997	6.375	-0.2	3.5	1	0.0582682	0.4375	31	305	312	
24998	6.375	-0.3	3.5	1	0.0791016	0.4375	31	305	312	
24999	6.375	-0.4	3.5	1	0.0999349	0.4375	31	305	312	
25000	6.375	-0.5	3.5	1	0.120768	0.4375	31	305	312	
25001	6.375	-0.6	3.5	1	0.141602	0.4375	31	305	312	
25002	6.375	-0.7	3.5	1	0.162435	0.4375	31	305	312	
25003	6.375	-0.8	3.5	1	0.183268	0.4375	31	305	312	
25004	6.375	-0.9	3.5	1	0.204102	0.4375	31	305	312	
25005	6.375	-1	3.5	1	0.224935	0.4375	31	305	312	
25006	6.375	-1.1	3.5	1	0.245768	0.4375	31	305	312	
25007	6.375	-1.2	3.5	1	0.266602	0.4375	31	305	312	
25008	6.375	-1.3	3.5	1	0.287435	0.4375	31	305	312	
25009	6.5	0	3.5	1	0.0169271	0.4375	31	305	312	
25010	6.5	-0.1	3.5	1	0.0377604	0.4375	31	305	312	
25011	6.5	-0.2	3.5	1	0.0585938	0.4375	31	305	312	
25012	6.5	-0.3	3.5	1	0.0794271	0.4375	31	305	312	
25013	6.5	-0.4	3.5	1	0.10026	0.4375	31	305	312	
25014	6.5	-0.5	3.5	1	0.121094	0.4375	31	305	312	
25015	6.5	-0.6	3.5	1	0.141927	0.4375	31	305	312	
25016	6.5	-0.7	3.5	1	0.16276	0.4375	31	305	312	
25017	6.5	-0.8	3.5	1	0.183594	0.4375	31	305	312	
25018	6.5	-0.9	3.5	1	0.204427	0.4375	31	305	312	
25019	6.5	-1	3.5	1	0.22526	0.4375	31	305	312	
25020	6.5	-1.1	3.5	1	0.246094	0.4375	31	305	312	
25021	6.625	0	3.5	1	0.0172526	0.4375	31	305	312	
25022	6.625	-0.1	3.5	1	0.0380859	0.4375	31	305	312	
25023	6.625	-0.2	3.5	1	0.0589193	0.4375	31	305	312	
25024	6.625	-0.3	3.5	1	0.0797526	0.4375	31	305	312	
25025	6.625	-0.4	3.5	1	0.100586	0.4375	31	305	312	
25026	6.625	-0.5	3.5	1	0.121419	0.4375	31	305	312	
25027	6.625	-0.6	3.5	1	0.142253	0.4375	31	305	312	
25028	6.625	-0.7	3.5	1	0.163086	0.4375	31	305	312	
25029	6.625	-0.8	3.5	1	0.183919	0.4375	31	305	312	
25030	6.625	-0.9	3.5	1	0.204753	0.4375	31	305	312	
25031	6.625	-1	3.5	1	0.225586	0.4375	31	305	312	
25032	6.75	0	3.5	1	0.0175781	0.4375	31	305	312	
25033	6.75	-0.1	3.5	1	0.0384115	0.4375	31	305	312	
25034	6.75	-0.2	3.5	1	0.0592448	0.4375	31	305	312	
25035	6.75	-0.3	3.5	1	0.0800781	0.4375	31	305	312	
25036	6.75	-0.4	3.5	1	0.100911	0.4375	31	305	312	
25037	6.75	-0.5	3.5	1	0.121745	0.4375	31	305	312	
25038	6.75	-0.6	3.5	1	0.142578	0.4375	31	305	312	
25039	6.75	-0.7	3.5	1	0.163411	0.4375	31	305	312	
25040	6.75	-0.8	3.5	1	0.184245	0.4375	31	305	312	
25041	6.75	-0.9	3.5	1	0.205078	0.4375	31	305	312	
25042	6.875	0	3.5	1	0.0179036	0.4375	31	305	312	
25043	6.875	-0.1	3.5	1	0.038737	0.4375	31	305	312	
25044	6.875	-0.2	3.5	1	0.0595703	0.4375	31	305	312	
25045	6.875	-0.3	3.5	1	0.0804036	0.4375	31	305	312	
25046	6.875	-0.4	3.5	1	0.101237	0.4375	31	305	312	
25047	6.875	-0.5	3.5	1	0.12207	0.4375	31	305	312	
25048	6.875	-0.6	3.5	1	0.142904	0.4375	31	305	312	
25049	6.875	-0.7	3.5	1	0.163737	0.4375	31	305	312	
25050	6.875	-0.8	3.5	1	0.18457	0.4375	31	305	312	
25051	6	0	3.625	1	0.015625	0.453125	31	305	312	
25052	6	-0.1	3.625	1	0.0364583	0.453125	31	305	312	
25053	6	-0.2	3.625	1	0.0572917	0.453125	31	305	312	
25054	6	-0.3	3.625	1	0.078125	0.453125	31	305	312	
25055	6	-0.4	3.625	1	0.0989583	0.453125	31	305	312	
25056	6	-0.5	3.625	1	0.119792	0.453125	31	305	312	
25057	6	-0.6	3.625	1	0.140625	0.453125	31	305	312	
25058	6	-0.7	3.625	1	0.161458	0.453125	31	305	312	
25059	6	-0.8	3.625	1	0.182292	0.453125	31	305	312	
25060	6	-0.9	3.625	1	0.203125	0.453125	31	305	312	
25061	6	-1	3.625	1	0.223958	0.453125	31	305	312	
25062	6	-1.1	3.625	1	0.244792	0.453125	31	305	312	
25063	6	-1.2	3.625	1	0.265625	0.453125	31	305	312	
25064	6	-1.3	3.625	1	0.286458	0.453125	31	305	312	
25065	6	-1.4	3.625	1	0.307292	0.453125	31	305	312	
25066	6	-1.5	3.625	1	0.328125	0.453125	31	305	312	
25067	6	-1.6	3.625	1	0.348958	0.453125	31	305	312	
25068	6	-1.7	3.625	1	0.369792	0.453125	31	305	312	
25069	6.125	0	3.625	1	0.0159505	0.453125	31	305	312	
25070	6.125	-0.1	3.625	1	0.0367839	0.453125	31	305	312	
25071	6.125	-0.2	3.625	1	0.0576172	0.453125	31	305	312	
25072	6.125	-0.3	3.625	1	0.0784505	0.453125	31	305	312	
25073	6.125	-0.4	3.625	1	0.0992839	0.453125	31	305	312	
25074	6.125	-0.5	3.625	1	0.120117	0.453125	31	305	312	
25075	6.125	-0.6	3.625	1	0.140951	0.453125	31	305	312	
25076	6.125	-0.7	3.625	1	0.161784	0.453125	31	305	312	
25077	6.125	-0.8	3.625	1	0.182617	0.453125	31	305	312	
25078	6.125	-0.9	3.625	1	0.203451	0.453125	31	305	312	
25079	6.125	-1	3.625	1	0.224284	0.453125	31	305	312	
25080	6.125	-1.1	3.625	1	0.245117	0.453125	31	305	312	
25081	6.125	-1.2	3.625	1	0.265951	0.453125	31	305	312	
25082	6.125	-1.3	3.625	1	0.286784	0.453125	31	305	312	
25083	6.125	-1.4	3.625	1	0.307617	0.453125	31	305	312	
25084	6.125	-1.5	3.625	1	0.328451	0.453125	31	305	312	
25085	6.25	0	3.625	1	0.016276	0.453125	31	305	312	
25086	6.25	-0.1	3.625	1	0.0371094	0.453125	31	305	312	
25087	6.25	-0.2	3.625	1	0.0579427	0.453125	31	305	312	
25088	6.25	-0.3	3.625	1	0.078776	0.453125	31	305	312	
25089	6.25	-0.4	3.625	1	0.0996094	0.453125	31	305	312	
25090	6.25	-0.5	3.625	1	0.120443	0.453125	31	305	312	
25091	6.25	-0.6	3.625	1	0.141276	0.453125	31	305	312	
25092	6.25	-0.7	3.625	1	0.162109	0.453125	31	305	312	
25093	6.25	-0.8	3.625	1	0.182943	0.453125	31	305	312	
25094	6.25	-0.9	3.625	1	0.203776	0.453125	31	305	312	
25095	6.25	-1	3.625	1	0.224609	0.453125	31	305	312	
25096	6.25	-1.1	3.625	1	0.245443	0.453125	31	305	312	
25097	6.25	-1.2	3.625	1	0.266276	0.453125	31	305	312	
25098	6.25	-1.3	3.625	1	0.287109	0.453125	31	305	312	
25099	6.25	-1.4	3.625	1	0.307943	0.453125	31	305	312	
25100	6.375	0	3.625	1	0.0166016	0.453125	31	305	312	
25101	6.375	-0.1	3.625	1	0.0374349	0.453125	31	305	312	
25102	6.375	-0.2	3.625	1	0.0582682	0.453125	31	305	312	
25103	6.375	-0.3	3.625	1	0.0791016	0.453125	31	305	312	
25104	6.375	-0.4	3.625	1	0.0999349	0.453125	31	305	312	
25105	6.375	-0.5	3.625	1	0.120768	0.453125	31	305	312	
25106	6.375	-0.6	3.625	1	0.141602	0.453125	31	305	312	
25107	6.375	-0.7	3.625	1	0.162435	0.453125	31	305	312	
25108	6.375	-0.8	3.625	1	0.183268	0.453125	31	305	312	
25109	6.375	-0.9	3.625	1	0.204102	0.453125	31	305	312	
25110	6.375	-1	3.625	1	0.224935	0.453125	31	305	312	
25111	6.375	-1.1	3.625	1	0.245768	0.453125	31	305	312	
25112	6.375	-1.2	3.625	1	0.266602	0.453125	31	305	312	
25113	6.375	-1.3	3.625	1	0.287435	0.453125	31	305	312	
25114	6.5	0	3.625	1	0.0169271	0.453125	31	305	312	
25115	6.5	-0.1	3.625	1	0.0377604	0.453125	31	305	312	
25116	6.5	-0.2	3.625	1	0.0585938	0.453125	31	305	312	
25117	6.5	-0.3	3.625	1	0.0794271	0.453125	31	305	312	
25118	6.5	-0.4	3.625	1	0.10026	0.453125	31	305	312	
25119	6.5	-0.5	3.625	1	0.121094	0.453125	31	305	312	
25120	6.5	-0.6	3.625	1	0.141927	0.453125	31	305	312	
25121	6.5	-0.7	3.625	1	0.16276	0.453125	31	305	312	
25122	6.5	-0.8	3.625	1	0.183594	0.453125	31	305	312	
25123	6.5	-0.9	3.625	1	0.204427	0.453125	31	305	312	
25124	6.5	-1	3.625	1	0.22526	0.453125	31	305	312	
25125	6.5	-1.1	3.625	1	0.246094	0.453125	31	305	312	
25126	6.625	0	3.625	1	0.0172526	0.453125	31	305	312	
25127	6.625	-0.1	3.625	1	0.0380859	0.453125	31	305	312	
25128	6.625	-0.2	3.625	1	0.0589193	0.453125	31	305	312	
25129	6.625	-0.3	3.625	1	0.0797526	0.453125	31	305	312	
25130	6.625	-0.4	3.625	1	0.100586	0.453125	31	305	312	
25131	6.625	-0.5	3.625	1	0.121419	0.453125	31	305	312	
25132	6.625	-0.6	3.625	1	0.142253	0.453125	31	305	312	
25133	6.625	-0.7	3.625	1	0.163086	0.453125	31	305	312	
25134	6.625	-0.8	3.625	1	0.183919	0.453125	31	305	312	
25135	6.625	-0.9	3.625	1	0.204753	0.453125	31	305	312	
25136	6.625	-1	3.625	1	0.225586	0.453125	31	305	312	
25137	6.75	0	3.625	1	0.0175781	0.453125	31	305	312	
25138	6.75	-0.1	3.625	1	0.0384115	0.453125	31	305	312	
25139	6.75	-0.2	3.625	1	0.0592448	0.453125	31	305	312	
25140	6.75	-0.3	3.625	1	0.0800781	0.453125	31	305	312	
25141	6.75	-0.4	3.625	1	0.100911	0.453125	31	305	312	
25142	6.75	-0.5	3.625	1	0.121745	0.453125	31	305	312	
25143	6.75	-0.6	3.625	1	0.142578	0.453125	31	305	312	
25144	6.75	-0.7	3.625	1	0.163411	0.453125	31	305	312	
25145	6.75	-0.8	3.625	1	0.184245	0.453125	31	305	312	
25146	6.75	-0.9	3.625	1	0.205078	0.453125	31	305	312	
25147	6.875	0	3.625	1	0.0179036	0.453125	31	305	312	
25148	6.875	-0.1	3.625	1	0.038737	0.453125	31	305	312	
25149	6.875	-0.2	3.625	1	0.0595703	0.453125	31	305	312	
25150	6.875	-0.3	3.625	1	0.0804036	0.453125	31	305	312	
25151	6.875	-0.4	3.625	1	0.101237	0.453125	31	305	312	
25152	6.875	-0.5	3.625	1	0.12207	0.453125	31	305	312	
25153	6.875	-0.6	3.625	1	0.142904	0.453125	31	305	312	
25154	6.875	-0.7	3.625	1	0.163737	0.453125	31	305	312	
25155	6.875	-0.8	3.625	1	0.18457	0.453125	31	305	312	
25156	6	0	3.75	1	0.015625	0.46875	31	305	312	
25157	6	-0.1	3.75	1	0.0364583	0.46875	31	305	312	
25158	6	-0.2	3.75	1	0.0572917	0.46875	31	305	312	
25159	6	-0.3	3.75	1	0.078125	0.46875	31	305	312	
25160	6	-0.4	3.75	1	0.0989583	0.46875	31	305	312	
25161	6	-0.5	3.75	1	0.119792	0.46875	31	305	312	
25162	6	-0.6	3.75	1	0.140625	0.46875	31	305	312	
25163	6	-0.7	3.75	1	0.161458	0.46875	31	305	312	
25164	6	-0.8	3.75	1	0.182292	0.46875	31	305	312	
25165	6	-0.9	3.75	1	0.203125	0.46875	31	305	312	
25166	6	-1	3.75	1	0.223958	0.46875	31	305	312	
25167	6	-1.1	3.75	1	0.244792	0.46875	31	305	312	
25168	6	-1.2	3.75	1	0.265625	0.46875	31	305	312	
25169	6	-1.3	3.75	1	0.286458	0.46875	31	305	312	
25170	6	-1.4	3.75	1	0.307292	0.46875	31	305	312	
25171	6	-1.5	3.75	1	0.328125	0.46875	31	305	312	
25172	6	-1.6	3.75	1	0.348958	0.46875	31	305	312	
25173	6	-1.7	3.75	1	0.369792	0.46875	31	305	312	
25174	6.125	0	3.75	1	0.0159505	0.46875	31	305	312	
25175	6.125	-0.1	3.75	1	0.0367839	0.46875	31	305	312	
25176	6.125	-0.2	3.75	1	0.0576172	0.46875	31	305	312	
25177	6.125	-0.3	3.75	1	0.0784505	0.46875	31	305	312	
25178	6.125	-0.4	3.75	1	0.0992839	0.46875	31	305	312	
25179	6.125	-0.5	3.75	1	0.120117	0.46875	31	305	312	
25180	6.125	-0.6	3.75	1	0.140951	0.46875	31	305	312	
25181	6.125	-0.7	3.75	1	0.161784	0.46875	31	305	312	
25182	6.125	-0.8	3.75	1	0.182617	0.46875	31	305	312	
25183	6.125	-0.9	3.75	1	0.203451	0.46875	31	305	312	
25184	6.125	-1	3.75	1	0.224284	0.46875	31	305	312	
25185	6.125	-1.1	3.75	1	0.245117	0.46875	31	305	312	
25186	6.125	-1.2	3.75	1	0.265951	0.46875	31	305	312	
25187	6.125	-1.3	3.75	1	0.286784	0.46875	31	305	312	
25188	6.125	-1.4	3.75	1	0.307617	0.46875	31	305	312	
25189	6.125	-1.5	3.75	1	0.328451	0.46875	31	305	312	
25190	6.25	0	3.75	1	0.016276	0.46875	31	305	312	
25191	6.25	-0.1	3.75	1	0.0371094	0.46875	31	305	312	
25192	6.25	-0.2	3.75	1	0.0579427	0.46875	31	305	312	
25193	6.25	-0.3	3.75	1	0.078776	0.46875	31	305	312	
25194	6.25	-0.4	3.75	1	0.0996094	0.46875	31	305	312	
25195	6.25	-0.5	3.75	1	0.120443	0.46875	31	305	312	
25196	6.25	-0.6	3.75	1	0.141276	0.46875	31	305	312	
25197	6.25	-0.7	3.75	1	0.162109	0.46875	31	305	312	
25198	6.25	-0.8	3.75	1	0.182943	0.46875	31	305	312	
